data_operacao,descricao,doc,valor,tipo,mes
2024-02-09,TAR DE REGULARIZACAO DE COBRAN,000000,"7,60",debito,FEVEREIRO
2024-02-09,TARIFA CREDITO PAGAMENTO,090224,"80,50",debito,FEVEREIRO
2024-02-09,TARIFA CREDITO PAGAMENTO,090224,"80,50",debito,FEVEREIRO
2024-02-09,TARIFA CREDITO PAGAMENTO,090224,"3,50",debito,FEVEREIRO
2024-02-09,TARIFA CREDITO PAGAMENTO,090224,"14,00",debito,FEVEREIRO
2024-02-09,TARIFA CREDITO PAGAMENTO,090224,"14,00",debito,FEVEREIRO
2024-02-09,TARIFA CREDITO PAGAMENTO,090224,"3,50",debito,FEVEREIRO
2024-02-09,CREDITO COBRANCA BRB,000084,"56.963,60",credito,FEVEREIRO
2024-02-09,RESGATE FUNDOS,001460,"17.158,30",credito,FEVEREIRO
2024-02-09,DEBITO COBRANCA OUTRO BANCO,942248,"696,83",debito,FEVEREIRO
2024-02-09,TARIFA CREDITO PAGAMENTO,090224,"52,50",debito,FEVEREIRO
2024-02-09,DEBITO COBRANCA OUTRO BANCO,941333,"798,96",debito,FEVEREIRO
2024-02-09,CREDITO COBRANCA BRB,000011,"7.395,00",credito,FEVEREIRO
2024-02-09,DEBITO COBRANCA OUTRO BANCO,938617,"666,34",debito,FEVEREIRO
2024-02-09,DEBITO COBRANCA OUTRO BANCO,940069,"592,07",debito,FEVEREIRO
2024-02-09,DEBITO AUXILIO ALIMENTACAO 0103,188996,"4.368,00",debito,FEVEREIRO
2024-02-09,DEBITO AUXILIO ALIMENTACAO 0103,204431,"14.742,00",debito,FEVEREIRO
2024-02-09,DEBITO AUXILIO ALIMENTACAO 0103,216332,"15.288,00",debito,FEVEREIRO
2024-02-09,DEBITO AUXILIO TRANSPORTE 0103,224100,"2.731,20",debito,FEVEREIRO
2024-02-09,DEBITO AUXILIO TRANSPORTE 0103,244286,"2.976,00",debito,FEVEREIRO
2024-02-09,DEBITO AUXILIO ALIMENTACAO 0103,251930,"156,00",debito,FEVEREIRO
2024-02-09,DEBITO AUXILIO ALIMENTACAO 0103,272169,"585,00",debito,FEVEREIRO
2024-02-09,DEBITO AUXILIO ALIMENTACAO 0103,285199,"495,00",debito,FEVEREIRO
2024-02-09,DEBITO AUXILIO TRANSPORTE 0103,234019,"1.276,80",debito,FEVEREIRO
2024-02-09,DEBITO PIX Maike Dias Ribeiro 0103,000000,"1.226,40",debito,FEVEREIRO
2024-02-09,DEBITO PIX Antonio Dhekson Oliv 0103,000000,"192,30",debito,FEVEREIRO
2024-02-09,DEBITO PIX Daniel jose dos sant 0103,000000,"590,10",debito,FEVEREIRO
2024-02-09,DEBITO COBRANCA OUTRO BANCO,937046,"648,70",debito,FEVEREIRO
2024-02-09,DEBITO PIX 0103,000000,"767,40",debito,FEVEREIRO
2024-02-09,DEBITO PIX MAYKON MATIAS OLIVEI 0103,000000,"1.265,40",debito,FEVEREIRO
2024-02-09,DEBITO PIX Lucas de Castro Curc 0103,000000,"870,00",debito,FEVEREIRO
2024-02-09,DEBITO COBRANCA OUTRO BANCO,920827,"640,00",debito,FEVEREIRO
2024-02-09,DEBITO PIX 0103,000000,"1.313,40",debito,FEVEREIRO
2024-02-10,DEBITO TRANSF ELETR ENTRE C/C ROMULO JUNIO SOARES 2040258455,525204,"1.412,00",debito,FEVEREIRO
2024-02-14,CREDITO PIX J lio C sar Cunha de 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX KEILE CRISTINE L PRA 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ANA CAROLINA MENDES 0103,000000,"5,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"12,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"17,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"9,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX RAFAEL ANTONIO ALVES 0103,000000,"16,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX RENE ALENCAR DORNELL 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX PAULO CESAR MARCATO 0103,000000,"28,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX SARA CRISTINA CAMPOS 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX Jo o Lucas Fiquene d 0103,000000,"21,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ROSANE PESTANA C PAS 0103,000000,"23,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX DIANA SANTOS BRACARE 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ANA CAROLINA MONTEIR 0103,000000,"20,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX EDUARDO DAVID CZYZEN 0103,000000,"5,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX RENATO ARCANJO DE O 0103,000000,"21,00",credito,FEVEREIRO
2024-02-14,APL BRB RENDE FACIL FIRF CP AU,001556,"110.366,39",debito,FEVEREIRO
2024-02-14,CREDITO PIX LAURA LUZ DOS SANTOS 0103,000000,"24,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"20,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ANA CAROLINA MENDES 0103,000000,"5,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX Clovis Fontes de Ara 0103,000000,"15,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX RITA C JERONIMO 0103,000000,"75,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX MARUSKA MORAES FURTA 0103,000000,"29,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX RENE ALENCAR DORNELL 0103,000000,"17,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"5,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX CASSIO RICARDO RIBEI 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX PAULO ROBERTO R MATO 0103,000000,"30,00",credito,FEVEREIRO
2024-02-14,CREDITO COBRANCA BRB,000227,"154.564,92",credito,FEVEREIRO
2024-02-14,COBRANCA DIRETA MODALIDADE 1,000000,"617,50",debito,FEVEREIRO
2024-02-14,CREDITO COBRANCA BRB,000020,"13.606,30",credito,FEVEREIRO
2024-02-14,DEPOSITO EM DINHEIRO,000086,"616,00",credito,FEVEREIRO
2024-02-14,DEBITO PIX COMERCIAL ALVORADA D 0103,000000,"2.109,95",debito,FEVEREIRO
2024-02-14,DEBITO PIX LEANE MARIA RAMOS SA 0103,000000,"250,00",debito,FEVEREIRO
2024-02-14,DEBITO PIX 0103,000000,"1.665,83",debito,FEVEREIRO
2024-02-14,DEBITO PIX 0103,000000,"1.780,00",debito,FEVEREIRO
2024-02-14,CREDITO PIX MAYKON MATIAS OLIVEI 0103,000000,"35,29",credito,FEVEREIRO
2024-02-14,DEBITO PIX PIX Marketplace 0103,000000,"127,90",debito,FEVEREIRO
2024-02-14,DEBITO PIX 0103,000000,"300,00",debito,FEVEREIRO
2024-02-14,DEBITO PIX MELHOR PRODUTOS DE L 0103,000000,"229,82",debito,FEVEREIRO
2024-02-14,DEBITO COBRANCA OUTRO BANCO,346412,"2.470,00",debito,FEVEREIRO
2024-02-14,DEBITO PIX N Y DISTRIBUIDORA DE 0103,000000,"1.244,00",debito,FEVEREIRO
2024-02-14,CREDITO PIX Mauricio Carneiro do 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX Diego Gaioso da Silv 0103,000000,"7,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX PAULO CESAR MARCATO 0103,000000,"7,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX MARIA ELAINE DE SOUS 0103,000000,"5,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ADRIANA ELOI RODRIGU 0103,000000,"6,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX Maria Dezivalda da R 0103,000000,"22,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX MARIA LUIZA RODRIGUE 0103,000000,"5,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"15,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX PAULO CESAR DE SANTI 0103,000000,"40,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX DIANA SANTOS BRACARE 0103,000000,"17,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX PAULO CESAR MARCATO 0103,000000,"28,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"28,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ADRIANA ELOI RODRIGU 0103,000000,"3,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX Erica Rocha Peres 0103,000000,"13,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX EMANUELE C V ESPINHE 0103,000000,"30,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ALEXANDRE FACHETTI V 0103,000000,"30,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX Ni liton Leite Gomes 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX JOSIAS DE LIMA BERNA 0103,000000,"17,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX Ni liton Leite Gomes 0103,000000,"12,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ROBERTO KONCKE FIUZA 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX JOSIAS DE LIMA BERNA 0103,000000,"24,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"23,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"15,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX Juscelino Kelmon Ros 0103,000000,"17,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ANA CAROLINA MONTEIR 0103,000000,"15,00",credito,FEVEREIRO
2024-02-14,DEBITO PIX Juscelino Kelmon Ros 0103,000000,"1.600,00",debito,FEVEREIRO
2024-02-14,DEBITO COBRANCA OUTRO BANCO,126434,"38.950,44",debito,FEVEREIRO
2024-02-14,DEBITO PIX 0103,000000,"2.700,00",debito,FEVEREIRO
2024-02-14,DEBITO PIX ANTONIA RITA BALTHAZ 0103,000000,"1.412,00",debito,FEVEREIRO
2024-02-14,DEBITO PIX 0103,000000,"1.256,68",debito,FEVEREIRO
2024-02-14,DEBITO PIX 0103,000000,"255,00",debito,FEVEREIRO
2024-02-14,PAGAMENTO COBRANCA BRB,661717,"1.428,00",debito,FEVEREIRO
2024-02-14,CREDITO PIX EWERTON RABELO MANZO 0103,000000,"5,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ANA CAROLINA MONTEIR 0103,000000,"20,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX BRENO RODRIGUES CAVA 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"60,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX PAULO CESAR MARCATO 0103,000000,"29,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ANNE MARIA KAISER CA 0103,000000,"25,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ADRIANA ELOI RODRIGU 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ALEXANDRE PONTE ARAU 0103,000000,"22,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ALESSANDRA SANZOVO D 0103,000000,"37,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX Pedro Henrique Almei 0103,000000,"11,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX LUCA C V ESPINHEIRA 0103,000000,"20,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX JOSIAS DE LIMA BERNA 0103,000000,"13,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX JOSIAS DE LIMA BERNA 0103,000000,"13,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX ANA PAULA ARAUJO BUS 0103,000000,"15,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX FABIO AUGUSTO COELHO 0103,000000,"5,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX GABRIELA RAFHAELLI D 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX CRISTIANE P MARQUES 0103,000000,"33,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX Lusmarina Martins Pe 0103,000000,"15,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"6,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX Juscelino Kelmon Ros 0103,000000,"5,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX JESSICA DA CRUZ DE S 0103,000000,"5,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX JESSICA CRUZ DE SOUS 0103,000000,"12,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX JOSIAS DE LIMA BERNA 0103,000000,"14,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX CASSIO RICARDO RIBEI 0103,000000,"10,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"30,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX FIRELEY SACHSIDA 0103,000000,"7,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX 0103,000000,"15,00",credito,FEVEREIRO
2024-02-14,CREDITO PIX FABIANA SILVA COELHO 0103,000000,"20,00",credito,FEVEREIRO
2024-02-15,DEBITO COBRANCA OUTRO BANCO,651195,"275,56",debito,FEVEREIRO
2024-02-15,DEBITO COBRANCA OUTRO BANCO,653145,"351,93",debito,FEVEREIRO
2024-02-15,DEBITO COBRANCA OUTRO BANCO,655802,"367,68",debito,FEVEREIRO
2024-02-15,DEBITO COBRANCA OUTRO BANCO,657053,"260,34",debito,FEVEREIRO
2024-02-15,DEBITO COBRANCA OUTRO BANCO,659891,"305,00",debito,FEVEREIRO
2024-02-15,CREDITO COBRANCA BRB,000018,"13.470,00",credito,FEVEREIRO
2024-02-15,DEBITO COBRANCA OUTRO BANCO,786133,"294,00",debito,FEVEREIRO
2024-02-15,CREDITO COBRANCA BRB,000002,"1.500,00",credito,FEVEREIRO
2024-02-15,COBRANCA DIRETA MODALIDADE 1,000000,"1.605,50",debito,FEVEREIRO
2024-02-15,RESGATE FUNDOS,001943,"93.548,03",credito,FEVEREIRO
2024-02-15,DEBITO TED PAG0108 C.CORRENTE CR2 COMERCIO DE TINT 0000000159,000000,"4.682,40",debito,FEVEREIRO
2024-02-15,DEBITO PIX JORNAL DE BRASILIA C 0103,000000,"1.320,00",debito,FEVEREIRO
2024-02-15,DEBITO TRANSF ELETR ENTRE C/C VIA JD BOTANICO MAT 2800091287,525280,"1.400,70",debito,FEVEREIRO
2024-02-15,PAGAMENTO COBRANCA BRB 3104,451019,"3.465,92",debito,FEVEREIRO
2024-02-15,DEBITO COBRANCA OUTRO BANCO,512555,"443,04",debito,FEVEREIRO
2024-02-15,DEBITO COBRANCA OUTRO BANCO,812079,"3.000,38",debito,FEVEREIRO
2024-02-15,DEBITO PIX BETUNEL 0103,000000,"1.200,00",debito,FEVEREIRO
2024-02-15,PAGAMENTO TRIBUTO FEDERAL 3104,338987,"60.920,78",debito,FEVEREIRO
2024-02-15,DEBITO TED PAG0108 C.CORRENTE O C MARTINS TRANSPOR 0000000553,000000,"21.560,00",debito,FEVEREIRO
2024-02-15,DEBITO PIX 18325236 WILTON BARB 0103,000000,"100,00",debito,FEVEREIRO
2024-02-15,DEBITO COBRANCA OUTRO BANCO,337817,"1.105,00",debito,FEVEREIRO
2024-02-15,DEBITO COBRANCA OUTRO BANCO,453511,"1.217,04",debito,FEVEREIRO
2024-02-15,DEBITO COBRANCA OUTRO BANCO,454477,"1.440,00",debito,FEVEREIRO
2024-02-15,CLARO SP DDD 11 3104,457724,"357,54",debito,FEVEREIRO
2024-02-15,CLARO SP DDD 11 3104,459819,"67,49",debito,FEVEREIRO
2024-02-15,CLARO SP DDD 11 3104,460738,"228,48",debito,FEVEREIRO
2024-02-15,DEBITO COBRANCA OUTRO BANCO,452295,"2.549,25",debito,FEVEREIRO
2024-02-16,PAGAMENTO TRIBUTO GDF,932952,"974,73",debito,FEVEREIRO
2024-02-16,DEBITO COBRANCA OUTRO BANCO,888039,"988,29",debito,FEVEREIRO
2024-02-16,DEBITO PIX 0103,000000,"1.876,91",debito,FEVEREIRO
2024-02-16,DEBITO PIX 0103,000000,"1.802,80",debito,FEVEREIRO
2024-02-16,COBRANCA DIRETA MODALIDADE 1,000000,"130,00",debito,FEVEREIRO
2024-02-16,CREDITO COBRANCA BRB,000002,"1.524,81",credito,FEVEREIRO
2024-02-19,RESGATE FUNDOS,001820,"3.842,37",credito,FEVEREIRO
2024-02-19,DEBITO PIX CURINGA PNEUMATICOS 0103,000000,"3.364,00",debito,FEVEREIRO
2024-02-19,COBRANCA DIRETA MODALIDADE 1,000000,"13,00",debito,FEVEREIRO
2024-02-19,DEPOSITO EM DINHEIRO,000712,"661,77",credito,FEVEREIRO
2024-02-19,DEBITO PIX TELEBINA COMERCIO E 0103,000000,"827,14",debito,FEVEREIRO
2024-02-19,DEBITO PIX ALAN FELIPE SANTANA 0103,000000,"300,00",debito,FEVEREIRO
2024-02-20,DEBITO PIX 0103,000000,"250,00",debito,FEVEREIRO
2024-02-20,DEBITO PIX Cesar dos Santos Vie 0103,000000,"250,00",debito,FEVEREIRO
2024-02-20,DEBITO PIX PIX Marketplace 0103,000000,"412,00",debito,FEVEREIRO
2024-02-20,DEBITO PIX 0103,000000,"310,00",debito,FEVEREIRO
2024-02-20,CREDITO COBRANCA BRB,000001,"766,24",credito,FEVEREIRO
2024-02-20,CREDITO COBRANCA BRB,000003,"1.657,24",credito,FEVEREIRO
2024-02-20,APL BRB RENDE FACIL FIRF CP AU,001144,"1.201,48",debito,FEVEREIRO
2024-02-21,RESGATE FUNDOS,001560,"4.710,50",credito,FEVEREIRO
2024-02-21,CREDITO COBRANCA BRB,000007,"4.434,48",credito,FEVEREIRO
2024-02-21,PACOTE CORPORATE PREMIUM,000000,"74,98",debito,FEVEREIRO
2024-02-21,COBRANCA DIRETA MODALIDADE 1,000000,"26,00",debito,FEVEREIRO
2024-02-21,PAGAMENTO FGTS 3104,597985,"81,01",debito,FEVEREIRO
2024-02-21,DEBITO COBRANCA OUTRO BANCO,249570,"389,90",debito,FEVEREIRO
2024-02-21,DEBITO PIX LUCIANA DOS REIS ELI 0103,000000,"30,78",debito,FEVEREIRO
2024-02-21,DEBITO NEOENERGIA BRASILIA 3104,620450,"8.542,31",debito,FEVEREIRO
2024-02-22,DEBITO COBRANCA OUTRO BANCO,434491,"380,40",debito,FEVEREIRO
2024-02-22,CREDITO COBRANCA BRB,000003,"207,50",credito,FEVEREIRO
2024-02-22,COBRANCA DIRETA MODALIDADE 1,000000,"45,50",debito,FEVEREIRO
2024-02-22,PAGAMENTO DETRAN 3104,533506,"97,00",debito,FEVEREIRO
2024-02-22,PAGAMENTO DETRAN 3104,531940,"97,00",debito,FEVEREIRO
2024-02-22,PAGAMENTO TRIBUTO GDF 3104,530758,"2.437,04",debito,FEVEREIRO
2024-02-22,DEBITO COBRANCA OUTRO BANCO,435474,"5.200,00",debito,FEVEREIRO
2024-02-22,DEBITO NEOENERGIA BRASILIA 3104,433479,"159,90",debito,FEVEREIRO
2024-02-22,RESGATE FUNDOS,001354,"15.423,67",credito,FEVEREIRO
2024-02-22,DEBITO NEOENERGIA BRASILIA 3104,431599,"94,15",debito,FEVEREIRO
2024-02-22,DEBITO NEOENERGIA BRASILIA 3104,430603,"97,34",debito,FEVEREIRO
2024-02-22,DEBITO NEOENERGIA BRASILIA 3104,429610,"107,91",debito,FEVEREIRO
2024-02-22,DEBITO NEOENERGIA BRASILIA 3104,428886,"724,09",debito,FEVEREIRO
2024-02-22,DEBITO NEOENERGIA BRASILIA 3104,427936,"1.936,89",debito,FEVEREIRO
2024-02-22,DEBITO NEOENERGIA BRASILIA 3104,426976,"1.461,54",debito,FEVEREIRO
2024-02-22,DEBITO NEOENERGIA BRASILIA 3104,425874,"470,96",debito,FEVEREIRO
2024-02-22,DEBITO PIX 0103,000000,"830,12",debito,FEVEREIRO
2024-02-22,DEBITO NEOENERGIA BRASILIA 3104,432604,"1.491,33",debito,FEVEREIRO
2024-02-23,CREDITO COBRANCA BRB,000006,"11.778,97",credito,FEVEREIRO
2024-02-23,COBRANCA DIRETA MODALIDADE 1,000000,"19,50",debito,FEVEREIRO
2024-02-23,APL BRB RENDE FACIL FIRF CP AU,001225,"7.169,67",debito,FEVEREIRO
2024-02-23,DEBITO PIX 0103,000000,"4.200,00",debito,FEVEREIRO
2024-02-23,DEBITO PIX 0103,000000,"389,80",debito,FEVEREIRO
2024-02-26,DEBITO PIX Robson Rocha de Souz 0103,000000,"2.500,00",debito,FEVEREIRO
2024-02-26,DEBITO PIX 0103,000000,"3.988,40",debito,FEVEREIRO
2024-02-26,PAGAMENTO COBRANCA BRB 3104,505495,"2.903,74",debito,FEVEREIRO
2024-02-26,DEBITO PIX 0103,000000,"150,00",debito,FEVEREIRO
2024-02-26,DEBITO PIX 0103,000000,"800,00",debito,FEVEREIRO
2024-02-26,COBRANCA DIRETA MODALIDADE 1,000000,"39,00",debito,FEVEREIRO
2024-02-26,CREDITO COBRANCA BRB,000027,"17.272,09",credito,FEVEREIRO
2024-02-26,APL BRB RENDE FACIL FIRF CP AU,001355,"6.890,95",debito,FEVEREIRO
2024-02-27,DEBITO PIX USITEQ SERVICO DE US 0103,000000,"4.160,00",debito,FEVEREIRO
2024-02-27,RESGATE FUNDOS,001705,"2.385,63",credito,FEVEREIRO
2024-02-27,COBRANCA DIRETA MODALIDADE 1,000000,"175,50",debito,FEVEREIRO
2024-02-27,CREDITO COBRANCA BRB,000002,"1.340,00",credito,FEVEREIRO
2024-02-27,DEBITO COBRANCA OUTRO BANCO,394902,"1.599,00",debito,FEVEREIRO
2024-02-27,CREDITO COBRANCA BRB,000009,"5.001,87",credito,FEVEREIRO
2024-02-27,DEBITO PIX JEAN DURAES 0103,000000,"1.000,00",debito,FEVEREIRO
2024-02-27,DEBITO PIX 0103,000000,"787,50",debito,FEVEREIRO
2024-02-27,DEBITO PIX JG SERVICOS DE PREMO 0103,000000,"600,00",debito,FEVEREIRO
2024-02-27,DEBITO PIX L F SAO SEBASTIAO AL 0103,000000,"150,00",debito,FEVEREIRO
2024-02-27,DEBITO PIX Murilo Souza da Silv 0103,000000,"255,50",debito,FEVEREIRO
2024-02-28,APL BRB RENDE FACIL FIRF CP AU,001289,"1.987,91",debito,FEVEREIRO
2024-02-28,CREDITO COBRANCA BRB,000009,"6.055,00",credito,FEVEREIRO
2024-02-28,COBRANCA DIRETA MODALIDADE 1,000000,"71,50",debito,FEVEREIRO
2024-02-28,CREDITO COBRANCA BRB,000001,"761,44",credito,FEVEREIRO
2024-02-28,DEBITO PIX 0103,000000,"277,10",debito,FEVEREIRO
2024-02-28,DEBITO COBRANCA OUTRO BANCO,152694,"1.009,93",debito,FEVEREIRO
2024-02-28,DEBITO PIX 0103,000000,"1.000,00",debito,FEVEREIRO
2024-02-28,DEBITO COBRANCA OUTRO BANCO,154508,"2.470,00",debito,FEVEREIRO
2024-02-29,CREDITO COBRANCA BRB,000001,"670,00",credito,FEVEREIRO
2024-02-29,CREDITO COBRANCA BRB,000009,"6.093,92",credito,FEVEREIRO
2024-02-29,TARIFA CREDITO PAGAMENTO,290224,"10,50",debito,FEVEREIRO
2024-02-29,TARIFA CREDITO PAGAMENTO,290224,"10,50",debito,FEVEREIRO
2024-02-29,COBRANCA DIRETA MODALIDADE 1,000000,"65,00",debito,FEVEREIRO
2024-02-29,RESGATE FUNDOS,001857,"13.852,64",credito,FEVEREIRO
2024-02-29,DEBITO PIX VINICIUS FERNANDO DO 0103,000000,"752,25",debito,FEVEREIRO
2024-02-29,DEBITO PIX HENRIQUE GONTIJO COM 0103,000000,"475,00",debito,FEVEREIRO
2024-02-29,DEBITO AUXILIO ALIMENTACAO 0103,696575,"2.484,00",debito,FEVEREIRO
2024-02-29,DEBITO PAGAMENTO FERIAS 0103,692138,"14.446,42",debito,FEVEREIRO
2024-02-29,DEBITO PIX DIEGO SOUZA RODRIGUE 0103,000000,"60,00",debito,FEVEREIRO
2024-02-29,DEBITO PIX BURI TINTAS 0103,000000,"240,00",debito,FEVEREIRO
2024-02-29,DEBITO PIX PB ADMINISTRADORA DE 0103,000000,"10,00",debito,FEVEREIRO
2024-02-29,DEBITO PIX 0103,000000,"1.780,29",debito,FEVEREIRO
2024-02-29,DEBITO COBRANCA OUTRO BANCO,447091,"282,60",debito,FEVEREIRO
2024-03-04,SAQUE DIN AG CHEQUE,001371,"3.021,00",debito,MARCO
2024-03-04,APL BRB RENDE FACIL FIRF CP AU,001622,"20.151,83",debito,MARCO
2024-03-04,CREDITO COBRANCA BRB,000051,"33.057,89",credito,MARCO
2024-03-04,COBRANCA DIRETA MODALIDADE 1,000000,"221,00",debito,MARCO
2024-03-04,CREDITO COBRANCA BRB,000007,"4.715,00",credito,MARCO
2024-03-04,SAQUE DIN AG CHEQUE,001370,"8.464,67",debito,MARCO
2024-03-04,DEBITO PIX W S AMBIENTAL EIRELI 0103,000000,"784,00",debito,MARCO
2024-03-04,DEBITO PIX SUPERMERCADO MAIS EC 0103,000000,"86,95",debito,MARCO
2024-03-04,DEBITO PAGAMENTO FERIAS 0103,417677,"3.542,00",debito,MARCO
2024-03-04,DEBITO AUXILIO ALIMENTACAO 0103,417626,"478,00",debito,MARCO
2024-03-04,DEBITO PIX Robson Rocha de Souz 0103,000000,"500,00",debito,MARCO
2024-03-04,DEBITO PIX 0103,000000,"309,01",debito,MARCO
2024-03-04,DEBITO PIX 0103,000000,"62,99",debito,MARCO
2024-03-04,DEBITO PIX DROGARIA ROSARIO S A 0103,000000,"151,44",debito,MARCO
2024-03-05,APL BRB RENDE FACIL FIRF CP AU,001646,"30.051,85",debito,MARCO
2024-03-05,CREDITO COBRANCA BRB,000037,"23.897,46",credito,MARCO
2024-03-05,COBRANCA DIRETA MODALIDADE 1,000000,"377,00",debito,MARCO
2024-03-05,CREDITO COBRANCA BRB,000003,"2.010,00",credito,MARCO
2024-03-05,DEBITO PIX 0103,000000,"20,00",debito,MARCO
2024-03-05,DEBITO PIX 0103,000000,"174,00",debito,MARCO
2024-03-05,DEBITO PIX DISPPAR DIST P PARA 0103,000000,"77,00",debito,MARCO
2024-03-05,DEBITO PIX 0103,000000,"315,00",debito,MARCO
2024-03-05,DEBITO PIX 0103,000000,"356,00",debito,MARCO
2024-03-05,CREDITO COBRANCA BRB,000001,"670,00",credito,MARCO
2024-03-05,CREDITO COBRANCA BRB,000008,"4.793,39",credito,MARCO
2024-03-06,CREDITO COBRANCA BRB,000037,"24.283,00",credito,MARCO
2024-03-06,COBRANCA DIRETA MODALIDADE 1,000000,"266,50",debito,MARCO
2024-03-06,CREDITO COBRANCA BRB,000008,"5.435,00",credito,MARCO
2024-03-06,DEBITO PIX 0103,000000,"600,00",debito,MARCO
2024-03-06,RESGATE FUNDOS,001458,"83.143,81",credito,MARCO
2024-03-06,DEBITO TED PAG0108 C.CORRENTE BARBARA SILVA DOS SA 0000000150,000000,"938,67",debito,MARCO
2024-03-06,DEBITO TRANSF ELET P POUPANCA NOME NAO CADASTRADO 1480268574,523148,"434,14",debito,MARCO
2024-03-06,DEBITO PIX 0103,000000,"1.100,00",debito,MARCO
2024-03-06,DEBITO PIX 0103,000000,"1.738,05",debito,MARCO
2024-03-06,DEBITO PIX Paulo Gomes dos Sant 0103,000000,"2.566,48",debito,MARCO
2024-03-06,DEBITO PIX 0103,000000,"2.694,83",debito,MARCO
